DomainProblem,Plan
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a][b](tail), [e](opened), [d](-opened)<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [b] (tail), -looking d, not([a](tail)), not([a](-tail))<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [b][e](opened), [b][d](tail), [b](tail), not([a](tail)), not([a](-tail))<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [b] (-opened), [b] (tail), not([a](tail)), not([a](-tail))<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [b][d](opened), not([a](tail)), not([a](-tail)), not([b](tail)), not([b](-tail))<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [b][e](opened), [a](tail), not([b](tail)), not([b](-tail))<INIT>tail, has_key e, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, in_room_empty e, [a b c d e](in_room_empty a), [a b c d e](in_room_empty b), [a b c d e](in_room_empty c), [a b c d e](in_room_empty d), [a b c d e](in_room_empty e), [a b c d e](not (in_room_box a)), [a b c d e](not (in_room_box b)), [a b c d e](not (in_room_box c)), [a b c d e](not (in_room_box d)), [a b c d e](not (in_room_box e)), [a b c d e](has_key e), [a b c d e](not (has_key b)), [a b c d e](not (has_key c)), [a b c d e](not (has_key d)), [a b c d e](not (has_key a)), [a b c d e](not (opened)), [a b c d e](looking a), [a b c d e](not (looking b)), [a b c d e](not (looking c)), [a b c d e](looking d), [a b c d e](not (looking e))<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a][d](opened)<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a][c](tail)<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [b][a](tail)<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail","move_to_box_b, open_b, signal_a_b, peek_b, move_to_empty_b, announce_room_empty_b"
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [b][d](tail)<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail","move_to_box_b, open_b, signal_a_b, peek_b, move_to_empty_b, announce_room_empty_b"
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a][b](tail), [d][b](tail)<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail","move_to_box_b, open_b, signal_a_b, peek_b, move_to_empty_b, announce_room_empty_b"
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [b][d](tail), not([a](tail)), not([a](-tail))<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
"<GOAL>in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [b][d](opened), [b] (tail), not([a](tail)), not([a](-tail))<INIT>tail, has_key b, looking a, looking d, in_room_empty a, in_room_empty b, in_room_empty c, in_room_empty d, [a b c d](in_room_empty a), [a b c d](in_room_empty b), [a b c d](in_room_empty c), [a b c d](in_room_empty d), [a b c d](not (in_room_box a)), [a b c d](not (in_room_box b)), [a b c d](not (in_room_box c)), [a b c d](not (in_room_box d)), [a b c d](has_key b), [a b c d](not (has_key a)), [a b c d](not (has_key c)), [a b c d](not (has_key d)), [a b c d](not (opened)), [a b c d](looking a), [a b c d](not (looking b)), [a b c d](not (looking c)), [a b c d](looking d)<ACTION> move_to_box <ACT_TYPE> ontic <PRE> [?ag](in_room_empty ?ag), in_room_empty ?ag <EFFECT> in_room_box ?ag, -in_room_empty ?ag <ACTION> move_to_empty <ACT_TYPE> ontic <PRE> [?ag](in_room_box ?ag), in_room_box ?ag <EFFECT> in_room_empty ?ag, -in_room_box ?ag <ACTION> open <ACT_TYPE> ontic <PRE> [?ag](has_key ?ag), has_key ?ag, in_room_box ?ag <EFFECT> opened <ACTION> signal <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](not (looking ?ag2)) <EFFECT> looking ?ag2 <ACTION> peek <ACT_TYPE> sensing <PRE> [?ag](opened), [?ag](looking ?ag), looking ?ag, opened, in_room_box ?ag <EFFECT> tail <ACTION> distract <ACT_TYPE> ontic <PRE> [?ag1](looking ?ag1), [?ag2](looking ?ag2) <EFFECT> not (looking ?ag2) <ACTION> announce_room_box <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_box ?ag <EFFECT> tail <ACTION> announce_room_empty <ACT_TYPE> announcement <PRE> [?ag](tail), tail, in_room_empty ?ag <EFFECT> tail",NOT FOUND
